"","x"
"100",56898.3652706407
"101",49426.5303791457
"102",46225.5365351683
"103",61624.1230353743
"104",67333.579960675
"105",59524.6243497818
"106",52419.7612682773
"107",52715.7653041246
"108",53592.0025449401
"109",48434.9382459985
"110",48706.840803806
"111",51719.3177242313
"112",59123.1004410439
"113",68210.6261385684
"114",67722.4509600764
"115",62142.4907596458
"116",63391.3039084043
"117",64348.0788693501
"118",64013.8759279909
"119",59750.6182431428
"120",55050.9907638745
"121",52928.7376905901
"122",56509.9083231925
"123",50492.7996775655
"124",53488.3698106345
"125",42256.4340951475
"126",38236.1210288054
"127",39389.0297904752
"128",46034.5681582506
"129",46853.8088543678
"130",48771.7483018952
"131",52322.1944129044
"132",49254.7266899995
"133",45667.2366265196
"134",48234.1276707304
"135",47045.3025211652
"136",45610.5055573041
"137",48527.7020454017
"138",41157.7812538433
"139",41132.6754846346
"140",37926.3776536998
"141",33216.6410088046
"142",29910.5364819938
"143",27690.0821803955
"144",22196.7703338135
"145",20521.5484217482
"146",19809.2334912048
"147",19973.4862285706
"148",21374.7297748758
"149",17121.2110228178
"150",17489.7061959096
"151",21923.0365250807
"152",22843.9491366654
"153",26182.9763120008
"154",33680.3103560166
"155",40430.2384582087
"156",35691.2041843003
"157",40235.751739715
"158",39076.0262792294
"159",40168.6698829643
"160",43804.8188067812
"161",51631.661884938
"162",49063.1007208268
"163",52406.721914252
"164",52113.355375909
"165",49604.5437723384
"166",47981.7092867163
"167",43384.2221937644
"168",39081.3503984846
"169",38153.3036365292
"170",35604.3959586788
"171",33793.0556904571
"172",33425.8869957064
"173",28712.2838962479
"174",39090.2594337072
"175",50530.258819901
"176",63748.4788287866
"177",56175.6152696317
"178",50483.6518994063
"179",46373.4120539852
"180",48747.2446411802
"181",49569.2240474214
"182",46491.6309448173
"183",49453.9440964909
"184",57203.4204182474
"185",69442.7611126962
"186",66190.9376341663
"187",62382.7416052964
"188",65457.9367275439
"189",61005.3860273474
"190",66743.3114937312
"191",67486.9753225755
"192",60946.8454298716
"193",52190.0263115447
"194",58885.479169873
"195",51765.9847132835
"196",50654.751471052
"197",44336.8177884702
"198",47365.1321372876
"199",58828.3074004484
"200",70321.0803937905
"201",61368.65545147
"202",56673.1894876364
"203",52131.6808816107
"204",44686.719374475
"205",47671.9729120475
"206",48032.0541084858
"207",48565.4585041436
"208",55990.223525266
"209",63853.7257436691
"210",61939.5906836374
"211",61553.937522914
"212",60532.4809957459
"213",64348.4143152095
"214",66377.8316395572
"215",63235.8909515386
"216",62102.9166382267
"217",55054.7550682885
"218",64518.1820816133
"219",56090.2416365804
"220",55232.8018628364
"221",49868.7621061288
"222",53639.1978263653
"223",60265.8401865142
"224",72877.2868463554
"225",66173.406418033
"226",57770.7891865271
"227",56681.7244231802
"228",50095.8802549688
"229",52495.8992254726
"230",52410.3970198935
"231",51579.5499476263
"232",57563.6610471226
"233",65074.445830606
"234",64751.2089390487
"235",58652.8651867939
"236",57577.5038812978
"237",61862.0007764101
"238",66765.5841474363
"239",68210.4246584624
"240",67923.7448899578
"241",60177.723475652
"242",57333.9121793405
"243",54798.6792447912
"244",54880.131841858
"245",48473.9022001098
"246",48734.8318817944
"247",61268.7424483685
"248",71700.525638389
"249",62747.8625088256
"250",57655.9048365271
"251",53775.5684368074
"252",51074.8279105156
"253",51134.5375056783
"254",52495.1660737277
"255",56211.3386329827
"256",61649.3977096384
"257",71097.6083704952
"258",72365.2253513693
"259",69002.3608075613
"260",64733.6679418921
"261",65690.156084403
"262",73764.4759279037
"263",69833.4536764308
"264",62156.210580709
"265",63100.7471174276
"266",60795.9293947186
"267",58642.5702425162
"268",57330.9605470959
"269",51256.4056600295
"270",46993.5669814266
"271",62473.3604253114
"272",69169.0117723964
"273",60991.8774907069
"274",53204.3957881912
"275",54352.5272212984
"276",54611.1817255625
"277",50160.5466224418
"278",50399.3836571147
"279",53533.7052379672
"280",60177.0536917637
"281",68547.8863407367
"282",71142.6206281361
"283",65208.3116681967
"284",66571.2031921027
"285",66709.6836424311
"286",66032.3780636075
"287",62766.1090183611
"288",57197.7876736991
"289",52237.7311504356
"290",55953.4852025677
"291",52508.1964374661
"292",53506.6388780268
"293",43952.3879955104
"294",37788.6482181794
"295",40795.2212723762
"296",47365.2912236299
"297",47124.3239711387
"298",49430.5157820174
"299",55224.2388473992
"300",49018.5188955096
"301",47209.4553029035
"302",49025.7197566969
"303",47383.5620343832
"304",47017.4921308244
"305",49720.3884833308
"306",41181.7641628472
"307",41406.4143113334
"308",38699.2682375427
"309",35131.4397282819
"310",31000.8180248694
"311",28683.4869421823
"312",22814.8419927256
"313",21434.7402184774
"314",20013.4949623567
"315",20366.0720197871
"316",21878.9136488669
"317",18174.800340863
"318",18179.9325441336
"319",22445.103791693
"320",24294.120425269
"321",26587.8564692542
"322",35209.158376707
"323",40634.8109459717
"324",36607.7205558115
"325",40501.7617822294
"326",39841.1124317454
"327",41945.0173512966
"328",44612.8834470835
"329",53547.0262011898
"330",51664.3331831253
"331",53011.4513757146
"332",53219.2072439168
"333",52265.9182117436
"334",49986.5130668399
"335",44306.4607317897
"336",39333.1555586399
"337",40085.737481901
"338",37275.1045552346
"339",35138.822976702
"340",33447.1632744715
"341",30245.6402918595
"342",39491.8124144832
"343",51255.7161882545
"344",65318.9697391164
"345",58499.522836399
"346",51727.399717336
"347",47693.8116795072
"348",49485.4519275535
"349",49816.1439613278
"350",48938.7833211127
"351",51417.5091335213
"352",59792.9121017788
"353",72837.8736630721
"354",67556.4918979914
"355",64545.2670161551
"356",64636.7206027711
"357",62942.3722610127
"358",69237.206518596
"359",68393.887424842
"360",62793.728131978
"361",55196.4191225046
"362",60779.5238017271
"363",52759.581547956
"364",50959.1131861405
"365",44298.2019197992
"366",47928.8223767928
"367",60466.249629365
"368",70556.2104919564
"369",63529.0393564317
"370",58580.9568223613
"371",54236.6466363175
"372",45656.1668843439
"373",48166.641205095
"374",48665.3700064548
"375",49188.3684284217
"376",57305.3789545887
"377",65193.4227351196
"378",64000.5714424901
"379",63596.0996213222
"380",60991.1648700561
"381",64463.1869644639
"382",67987.2081968709
"383",64511.3184768146
"384",64163.8861148082
"385",55962.0417420172
"386",64938.9774751642
"387",56885.3674417014
"388",57632.7378678423
"389",50591.4791392644
"390",54995.4733543629
"391",63281.1966321877
"392",76399.0978669833
"393",69436.1774211399
"394",59645.4189313616
"395",58124.2077624118
"396",52090.1859493214
"397",53040.5570791742
"398",53299.497844104
"399",54087.7563471976
"400",58439.5755470858
"401",65486.5807756413
"402",65343.5284480131
"403",61137.8107296083
"404",59910.390086419
"405",62532.4606333087
"406",68529.1006149523
"407",70463.8052518971
"408",69200.2051247729
"409",61276.6093524994
"410",59346.8984253058
"411",56307.1676311425
"412",56571.2597729028
"413",48271.9930014789
"414",49739.8070039308
"415",61717.9372650317
"416",72928.8335366486
"417",62165.2527148924
"418",57481.3390266088
"419",56198.3796602828
"420",51076.234267849
"421",52072.0084148939
"422",54864.2683901989
"423",58467.9808093726
"424",63039.4707923562
"425",73253.4577065035
"426",74598.4153569973
"427",68204.0793109757
"428",68139.0408353517
"429",69695.3204464122
"430",73386.7003714539
"431",69564.2100515022
"432",64715.05882626
"433",63685.6028188181
"434",62200.2057990691
"435",61143.5570437896
"436",58907.0611871382
"437",51814.3463831728
"438",48016.4825659442
"439",63982.6652368056
"440",71776.5304178751
"441",61800.03409584
"442",55065.4769998547
"443",54473.0105790112
"444",53597.2395702814
"445",52003.4542221595
"446",50941.9836532176
"447",55720.8033772821
"448",60749.1055237421
"449",71447.2870703949
"450",72089.9644557222
"451",64308.1986507903
"452",66964.3762743437
"453",67482.4858073736
"454",66238.8687892718
"455",64524.9994642921
"456",57547.2448081777
"457",54371.1248836091
"458",56898.7764835288
"459",54293.3916642245
"460",55313.7008640501
"461",44689.8125526659
"462",39206.1145015018
"463",40487.5779977155
"464",47402.2095434379
"465",48872.5008493181
"466",52309.3183450847
"467",55701.8724497821
"468",51599.3101965462
"469",46767.1059666713
"470",50299.8445574851
"471",49281.3579657045
"472",47176.6271307517
"473",50760.1856451976
"474",42469.642254018
"475",43134.5230051041
"476",39928.1776247076
"477",34513.7342062002
"478",32316.5000547468
"479",28890.735234222
"480",22960.4250623678
"481",21679.054890135
"482",20452.4385942698
"483",21284.3416479417
"484",22998.4376341105
"485",17752.8704286847
"486",18119.077116745
"487",23468.5956447307
"488",24486.8891800302
"489",27844.086153621
"490",35220.7605769554
"491",41528.0639210327
"492",38051.0278392495
"493",42045.6175481228
"494",41056.3955695822
"495",42619.0290549176
"496",44483.0299464034
"497",53314.247764189
"498",51383.5777033121
"499",54377.2223206175
"500",55468.8955614284
"501",52583.5610193969
"502",50001.4700912825
"503",46054.1830563042
"504",41113.7757337896
"505",39681.2550776266
"506",37551.2828171698
"507",35061.36891417
"508",33715.1434690001
"509",30005.3045444432
"510",39235.8360471405
"511",53759.3730991921
"512",64927.1048095514
"513",58449.6895926026
"514",54323.191862208
"515",46631.5918871526
"516",50525.4531950572
"517",51483.8939918639
"518",50088.9588120064
"519",52946.3075607541
"520",60038.365316107
"521",73186.5285424149
"522",67377.6665283769
"523",64526.922415899
"524",65774.6228109617
"525",63617.6977369755
"526",70047.3104868849
"527",69283.1957344145
"528",63190.0869491632
"529",54726.2745129438
"530",60986.0947533244
"531",54105.1894214265
"532",52479.6568822689
"533",45490.8170241754
"534",47408.1117444451
"535",62238.7457284529
"536",69730.4522754799
"537",63286.0451548833
"538",59608.5451181226
"539",54835.9981233992
"540",47622.4511713854
"541",50039.6536714973
"542",49351.6392798413
"543",50745.5821727285
"544",58120.0501458196
"545",65420.1566143494
"546",66056.9057194866
"547",62992.516625777
"548",60586.2629423424
"549",66124.3765527508
"550",70961.035675812
"551",65016.3295774557
"552",65685.71517772
"553",58395.3450536849
"554",66145.7986958013
"555",57043.9027458613
"556",58257.4348923051
"557",52519.7344969281
"558",54117.789481495
"559",62248.4146721606
"560",76181.5194699888
"561",69817.0662915064
"562",61568.1088939148
"563",58745.0431559499
"564",52895.3606395816
"565",56060.0968291934
"566",53350.9563026072
"567",55013.78784577
"568",60047.9001007541
"569",68882.000062012
"570",67662.59158562
"571",61940.6683133522
"572",60700.7969303265
"573",65803.0782544207
"574",68704.9266700935
"575",70339.6017658199
"576",69523.6200478928
"577",62428.9472204935
"578",58919.6161343981
"579",56825.3633072612
"580",57297.50874505
"581",48994.5758005113
"582",50473.4295748724
"583",63184.033580461
"584",73755.2032352826
"585",65903.8094300613
"586",59459.5273345617
"587",57307.8476426901
"588",52279.3493361619
"589",52147.0991681278
"590",53954.4046119289
"591",57198.2599993911
"592",62554.8843291349
"593",72252.8670886982
"594",76212.4432991249
"595",71504.1125371905
"596",66855.9265316543
"597",68279.8602865473
"598",74974.3758887847
"599",70751.4232472291
"600",65830.660967113
"601",63552.1234232728
"602",63053.7114720379
"603",60263.5367779966
"604",59644.2450678425
"605",53647.7026508953
"606",49986.4660610804
"607",64603.8607470098
"608",72147.421864222
"609",62836.7416455868
"610",56238.1112897695
"611",56836.9709008357
"612",55473.5040426391
"613",51405.0894214294
"614",51560.0946252949
"615",56048.5546830768
"616",62431.7052995797
"617",73172.1871046781
"618",74094.9801265061
"619",66603.2383368355
"620",69205.4783382709
"621",69262.1306858636
"622",68961.0690459864
"623",63568.3293241135
"624",58405.825272075
"625",56152.196410293
"626",58206.5295695092
"627",54977.0284843504
"628",54910.7025352473
"629",43753.7863134969
"630",40334.7278098881
"631",42215.891748539
"632",48306.8897508997
"633",49750.0265233428
"634",52628.3467150086
"635",56903.967864171
"636",51872.5586993701
"637",48857.7547202282
"638",52101.8285881926
"639",48713.2227351051
"640",48337.6615052006
"641",49768.148099287
"642",44213.4276242944
"643",44717.8430564803
"644",39213.2755969618
"645",36110.4800997094
"646",32085.8635729549
"647",29182.9997577545
"648",23914.0518794177
"649",21373.5151030741
"650",20958.4228505238
"651",20854.6355099586
"652",23618.7904398256
"653",18769.8329137104
"654",18455.8488860093
"655",24012.999297974
"656",24282.1876886538
"657",27955.5421576678
"658",37083.4552674258
"659",42204.913983345
"660",37936.3223206155
"661",42621.5943826845
"662",40958.2836245985
"663",43300.440669287
"664",46184.7975012153
"665",54784.5931807772
"666",53148.5360017759
"667",53969.839793884
"668",55162.4100981478
"669",53978.1807572057
"670",50937.8858739783
"671",44780.2774348624
"672",40499.0724816577
"673",40932.6761110037
"674",37173.646076218
"675",35774.0267022452
"676",34189.9937091723
"677",30843.9914340562
"678",39387.1475091443
"679",53141.1973264632
"680",65789.6084741147
"681",59788.5602133275
"682",52932.9473519608
"683",48546.6735429688
"684",50495.7050050509
"685",52598.9571703186
"686",50470.4184225354
"687",53317.3378840906
"688",62221.5065794944
"689",74401.037810647
"690",70210.5879602355
"691",66804.3926739172
"692",68095.5186702074
"693",64068.6741001891
"694",70841.208101607
"695",68213.0323126437
"696",65022.841109405
"697",55820.5995037506
"698",61727.248885112
"699",55739.6625051241
"700",53922.4909860681
"701",45865.03715818
"702",48433.3673241633
"703",62661.0719207205
"704",73339.0050337317
"705",64063.2888380467
"706",60502.1701175372
"707",55576.3377018826
"708",47125.8188209616
"709",50538.9248116706
"710",50007.9405990706
"711",49988.3440741564
"712",57967.421941698
"713",66237.9253157955
"714",65446.8149784427
"715",65369.4623385494
"716",62155.6435882961
"717",65114.9280051869
"718",69682.5485598194
"719",67592.4131027608
"720",65521.8370555101
"721",58972.3035985913
"722",67846.9620976339
"723",57381.6787873169
"724",60624.9223563494
"725",52320.4503739789
"726",55597.1320753692
"727",65339.4772579877
"728",77400.4068839952
"729",71197.6758776842
"730",62950.9171709038
"731",59707.4039116935
"732",53129.4505906915
"733",56886.3912671786
"734",54898.0956633356
"735",56024.8829048803
"736",61820.4989564673
"737",69435.4838705414
"738",67134.5107826909
"739",63721.8266505151
"740",60755.6288169538
"741",64503.1949178202
"742",70206.5274803605
"743",71416.1149966703
"744",70885.7020159376
"745",63198.0498968291
"746",62149.6812083057
"747",56835.2369562774
"748",59800.7782356346
"749",49071.3717890913
"750",52292.3475412362
"751",64413.1479339275
"752",75096.0528425254
"753",64714.0477029222
"754",60810.4085324692
"755",56549.0013523752
"756",52871.6392696027
"757",53571.5967868084
"758",54373.0621709242
"759",59404.1235137519
"760",63751.3619269064
"761",74448.7308860089
"762",76047.2447831275
"763",71182.9328405721
"764",69092.0275471679
"765",72363.9755103247
"766",74567.1116579018
"767",73721.6160133186
"768",67239.911043255
"769",65172.4486585272
"770",65807.9045324351
"771",63054.1376844608
"772",62577.747205306
"773",53701.731246472
"774",49429.1321255675
"775",66735.1003499746
"776",72209.8193553858
"777",64766.0252697574
"778",57446.16358506
"779",56050.6329378993
"780",57375.0574292282
"781",53360.6622269921
"782",52705.7970056485
"783",55198.685428854
"784",64004.7309927552
"785",73721.7176304238
"786",74800.6606274715
"787",69182.3328080117
"788",68999.1521771444
"789",69789.1487077135
"790",68763.7180060164
"791",66386.6077378051
"792",58253.5867352267
"793",55336.7577305108
"794",60211.5912937803
"795",54176.5453761506
"796",57538.7040592058
"797",45398.2220162362
"798",40784.0083670523
"799",42702.2461745928
"800",50824.2794712531
"801",48973.7945343017
"802",53893.1461284423
"803",56685.6818490654
"804",52553.2814894502
"805",48840.9579419718
"806",52546.981397724
"807",50968.1308263353
"808",49230.5996468334
"809",50392.9245601854
"810",44402.7351417144
"811",45036.0911282446
"812",40636.3896590713
"813",36682.2135175708
"814",31958.9765503233
"815",30274.417281927
"816",23869.8183530062
"817",22158.6696716188
"818",21523.7860414436
"819",21687.4937850735
"820",22955.9638366662
"821",18907.2624773817
"822",18764.5787118641
"823",23736.1209441282
"824",24565.0651145719
"825",28146.859902594
"826",37313.4921840203
"827",42593.8554262246
"828",39056.0180896014
"829",43601.0705172145
"830",42198.6856456867
"831",43809.6558005182
"832",46317.3870966058
"833",55955.9107387512
"834",53248.505700987
"835",55609.5193036687
"836",57390.4451070117
"837",54602.020394497
"838",52257.4210730776
"839",46114.0396510355
"840",41501.0664207543
"841",41011.299221214
"842",39255.0894078552
"843",36799.2153646209
"844",34505.7695818225
"845",30863.1595856262
"846",41098.6942220191
"847",54174.8990630274
"848",67440.196731212
"849",61676.2581291445
"850",54561.1289317689
"851",49405.2467635718
"852",51407.0857281865
"853",51808.7700435583
"854",51694.723368371
"855",53304.2971236069
"856",62595.0629729503
"857",74505.4521723902
"858",70495.1575799594
"859",67009.8544880862
"860",68437.3702659509
"861",65776.6196297192
"862",72678.9434470867
"863",69597.9111561622
"864",65475.4461810613
"865",58127.3038743625
"866",61782.801946496
"867",56456.3267674964
"868",54697.7562246279
"869",46468.1403464685
"870",50051.8420747593
"871",63373.2337426471
"872",73164.6010603411
"873",66517.7217246369
"874",59754.759272856
"875",57630.5230303233
"876",47884.9183825293
"877",50360.0693499193
"878",51280.2846250841
"879",51285.284699529
"880",59199.2505456294
"881",68424.5038009254
"882",67188.9384677221
"883",64906.5934406013
"884",63447.5133859989
"885",68405.2069721163
"886",73664.5484868718
"887",68561.1453271644
"888",66032.7264841784
"889",58512.0189778112
"890",67368.5219494451
"891",59430.4760574074
"892",59665.6113543655
"893",53495.2450771786
"894",57836.0677508502
"895",66720.9046544245
"896",80493.176927449
"897",70969.0975833148
"898",63297.9673054529
"899",61435.9642500518
"900",53615.8055542842
"901",57730.5302618338
"902",56455.7870584093
"903",55645.4515684614
"904",63322.7198124924
"905",69084.5799341996
"906",68583.7860312492
"907",62787.4334151106
"908",60570.6008778324
"909",66135.6102773192
"910",72311.7096322582
"911",73082.3930290526
"912",71131.6013841734
"913",64853.1342624218
"914",61553.0346358341
"915",58576.788387574
"916",60364.2704945903
"917",50873.60266986
"918",51056.7327970375
"919",65220.6608502018
"920",77339.556876669
"921",68009.184919569
"922",60514.6776994009
"923",57798.4460963176
"924",54108.9028408275
"925",55052.4192282232
"926",55636.3354405827
"927",59980.7843730853
"928",64947.042669156
"929",75276.2356802631
"930",76675.7246038555
"931",72128.1880627475
"932",70361.0664690878
"933",71443.725285189
"934",76070.5450751399
"935",72544.7831244912
"936",68510.6685511443
"937",68211.612174545
"938",66564.4912252814
"939",62152.67685401
"940",62208.8424028356
"941",54825.6083700856
"942",51227.8461286733
"943",67747.3758855249
"944",76190.883922905
"945",64504.2167368046
"946",56610.1350367953
"947",57432.9020979179
"948",56936.4964371412
"949",54765.5140164697
"950",52662.8812933893
"951",55967.8608115041
"952",63572.0649837206
"953",75277.1193070858
"954",76370.5216723032
"955",69681.4099492902
"956",70520.4005998352
"957",69722.271526599
"958",70024.2306747447
"959",65977.4169953083
"960",60760.9616308513
"961",57622.1108080887
"962",61040.3862145118
"963",55756.5281780069
"964",57689.2548772662
"965",46368.8165570376
"966",40776.5313017279
"967",42494.3139753117
"968",51161.5088804196
"969",51054.2741753375
"970",52529.4645498411
"971",59115.1394939608
"972",53272.4925485312
"973",49082.8068293255
"974",53473.2456672953
"975",50150.9369641325
"976",50776.4851145549
"977",53058.7041026297
"978",44353.3669151531
"979",44479.4473246512
"980",41304.3886323019
"981",36874.0012919206
"982",33320.1028968281
"983",30432.3339400412
"984",23884.5738114645
"985",22119.4527459972
"986",21326.6716587729
"987",21341.9262473882
"988",23364.0150993506
"989",19373.9975436626
"990",19423.741601983
"991",24087.5818294513
"992",25892.3104665681
"993",28303.226152339
"994",38018.8933176438
"995",43500.427279951
"996",40287.3882417384
"997",43739.583543737
"998",43171.8172986167
"999",44476.6702408537
"1000",46881.2148555853
"1001",55250.1075268671
"1002",54081.5261595904
"1003",57707.1458324235
"1004",57442.2722531856
"1005",54211.1204276047
"1006",53444.5024733267
"1007",47396.5446800996
"1008",42496.6461130455
"1009",42082.3222920331
"1010",38799.5717005743
"1011",36368.5140292035
"1012",35537.1678360147
"1013",31347.5270190063
"1014",41621.7873594525
"1015",54523.0732826683
"1016",66257.8438484858
"1017",61443.8301268961
"1018",56398.2965203897
"1019",49500.6224473317
"1020",52787.4570703766
"1021",53104.8086402632
"1022",51051.1328396626
"1023",53739.4191575845
"1024",61789.178170798
"1025",74062.5742646675
"1026",71635.7090370091
"1027",68549.7232285452
"1028",69783.8090848701
"1029",65431.5840566275
"1030",73627.2814553969
"1031",70081.0629688742
"1032",68732.7299165297
"1033",57963.6364691887
"1034",63139.1568093682
"1035",55279.7984409713
"1036",53073.207096763
"1037",46968.5605398484
"1038",49486.6279587323
"1039",64730.2772716464
"1040",74527.0058862213
"1041",65442.7066397308
"1042",61570.534491355
"1043",56777.987428861
"1044",49583.1832829112
"1045",51966.6994008106
"1046",52221.8747390496
"1047",51855.5185846414
"1048",60104.4933006919
"1049",69416.9080527372
"1050",68735.3898780969
"1051",65801.133852671
"1052",64670.7524009235
"1053",68467.0223691148
"1054",71760.0914664213
"1055",69487.443428778
"1056",65959.5053421399
"1057",61251.1573895837
"1058",66817.1771976843
"1059",59851.2627631101
"1060",60669.3475091659
"1061",54129.2212365983
"1062",58142.0934444173
"1063",65176.8083880139
"1064",78305.2312460496
"1065",71984.605141537
"1066",63215.2029148441
"1067",61052.2483652789
"1068",54824.5682309339
"1069",57385.8449466465
"1070",55185.5177022314
"1071",56390.1384718952
"1072",64084.2719033792
"1073",71580.4682615654
"1074",70540.3397879018
"1075",64848.3599747114
"1076",62051.9184557757
"1077",68300.6100327131
"1078",72996.6527061729
"1079",74911.3130361367
"1080",71902.4579933335
"1081",67268.4017532317
"1082",62504.4396588935
"1083",60430.6821755224
"1084",61886.1855946881
"1085",51745.2776984889
"1086",52272.7139636558
"1087",66138.3732048995
"1088",76461.047692224
"1089",66562.2962901701
"1090",61483.8316435848
"1091",58527.0056717032
"1092",55560.2221691656
"1093",55105.9713130249
"1094",56104.4727872114
"1095",60149.5290313077
"1096",67335.1865600154
"1097",75671.9802987484
"1098",78503.4162357241
"1099",73511.3561736281
"1100",69845.7429727874
"1101",71675.6724746681
"1102",79905.3371168342
"1103",75097.9554137231
"1104",68486.9846332516
"1105",68346.2751973731
"1106",65398.2427638434
"1107",64336.2716218034
"1108",62084.7926918717
"1109",55829.8676302489
"1110",52974.6980766798
"1111",67407.1571671628
"1112",74836.4517744862
"1113",64506.7066154119
"1114",58860.2003004785
"1115",57937.7277246611
"1116",56853.5724757754
"1117",54797.6899416735
"1118",53885.5476564039
"1119",56743.524867915
"1120",63767.1037853209
"1121",76044.5329675305
"1122",76900.1624226438
"1123",70004.4884140646
"1124",69469.6367811737
"1125",70562.9376516613
"1126",72561.584078266
"1127",68133.8263424857
"1128",61826.598262945
"1129",57494.3088334374
"1130",61507.2624680226
"1131",56856.4481751461
"1132",57430.8609670269
"1133",45605.6921252894
"1134",41904.5137626574
"1135",44382.3541021147
"1136",51205.6992182701
"1137",50509.6936319588
"1138",54887.5573196652
"1139",57344.6424983885
"1140",52885.7325168307
"1141",50892.7088630247
"1142",52407.6509806231
"1143",51314.6915421304
"1144",51272.1422044469
"1145",52653.882920781
"1146",44584.3602545626
"1147",45132.226459022
"1148",41840.0839443041
"1149",37145.6566653629
"1150",33397.9460421158
"1151",30209.1096629841
"1152",24066.3624116834
"1153",22354.9277460885
"1154",21746.3130607373
"1155",22004.6835504654
"1156",23865.5277949629
"1157",18888.7815261718
"1158",18956.7674056117
"1159",24731.5695162082
"1160",25449.355817274
"1161",29005.6658510072
"1162",37054.9788488498
"1163",43514.1159192043
"1164",40698.5904909716
"1165",43098.232925488
"1166",43764.0837496986
"1167",45568.2342671591
"1168",48139.2401944373
"1169",56465.8329222356
"1170",53903.0194159419
"1171",56838.2449509913
"1172",59256.5645612206
"1173",54702.2736018382
"1174",54143.4065562394
"1175",46889.647467836
"1176",43098.2631080196
"1177",42352.8864748721
"1178",39303.467267138
"1179",37982.0840201237
"1180",36123.0803805403
"1181",32385.2607366492
"1182",42533.6825783438
"1183",56794.3088109086
"1184",69733.1875802823
"1185",62145.3419945293
"1186",56987.0526143463
"1187",49185.3535947902
"1188",53775.1938312033
"1189",52644.1086216459
"1190",50623.9658933381
"1191",53967.9870710095
"1192",63774.654343833
"1193",77624.150939975
"1194",71029.1348301124
"1195",70045.3671411843
"1196",70727.5958804419
"1197",67178.1839718919
"1198",72807.1407024529
"1199",73310.426028088
"1200",68392.1927125061
"1201",59239.714314413
"1202",63742.9304120381
"1203",57073.4675477393
"1204",55218.1486113902
"1205",48410.8950267951
"1206",49878.192726954
"1207",63863.5513443977
"1208",75365.8718904412
"1209",67910.049444448
"1210",61503.3335627516
"1211",57082.5708940558
"1212",49413.5664373655
"1213",50923.8179452886
"1214",53321.7609398105
"1215",53467.2269091017
"1216",59576.5341165361
"1217",69149.8517317256
"1218",69608.8413270003
"1219",66430.248017745
"1220",63751.7962482401
"1221",67542.28165674
"1222",74833.7381555153
"1223",70928.2519215329
"1224",69323.2858608516
"1225",61599.0030071619
"1226",70491.5964696528
"1227",58877.1504155441
"1228",61405.2583281728
"1229",53550.5544925337
"1230",57830.8615748801
"1231",66977.9436855352
"1232",80055.6831934298
"1233",75135.8158766885
"1234",62506.9969478985
"1235",63358.3169769495
"1236",54879.5103980854
"1237",57925.1548647774
"1238",56602.4281062912
"1239",58170.3624020032
"1240",63613.6108365102
"1241",70287.960779396
"1242",72233.0366419089
"1243",64115.5717307597
"1244",62236.0140823259
"1245",68788.5921627637
"1246",74834.3945613577
"1247",74005.4142822568
"1248",72809.1258051643
"1249",65695.3325847022
"1250",62721.9203127898
"1251",58738.4326061821
"1252",60443.2761600493
"1253",52075.3154443897
"1254",53319.0003308991
"1255",64616.4602042175
"1256",78984.4207805556
"1257",66723.3296469869
"1258",62318.6314140694
"1259",60562.0710348359
"1260",54836.8555922028
"1261",56114.9375780114
