"","x"
"332",0.486486486486487
"333",0.351351351351351
"334",0.194594594594595
"335",0.0594594594594595
"336",0.0162162162162162
"337",0
"338",0.0216216216216216
"339",0.00540540540540541
"340",0
"341",0
"342",0
"343",0
"344",0.0216216216216216
"345",0.102702702702703
"346",0.318918918918919
"347",0.659459459459459
"348",0.675675675675676
"349",0.416216216216216
"350",0.87027027027027
"351",0.686486486486486
"352",0.686486486486486
"353",0.686486486486486
"354",0.556756756756757
"355",0.389189189189189
"356",0.254054054054054
"357",0.281081081081081
"358",0.205405405405405
"359",0.124324324324324
"360",0.0486486486486487
"361",0.0108108108108108
"362",0.0162162162162162
"363",0
"364",0
"365",0
"366",0
"367",0
"368",0.0162162162162162
"369",0.118918918918919
"370",0.356756756756757
"371",0.610810810810811
"372",0.535135135135135
"373",0.481081081081081
"374",0.654054054054054
"375",0.745945945945946
"376",0.751351351351351
"377",0.481081081081081
"378",0.27027027027027
"379",0.32972972972973
"380",0.232432432432432
"381",0.102702702702703
"382",0.0756756756756757
"383",0.0162162162162162
"384",0
"385",0
"386",0.0162162162162162
"387",0
"388",0
"389",0
"390",0
"391",0
"392",0.00540540540540541
"393",0.0108108108108108
"394",0
"395",0
"396",0.0378378378378378
"397",0.0648648648648649
"398",0
"399",0
"400",0.0324324324324324
"401",0.0162162162162162
"402",0.0324324324324324
"403",0.0162162162162162
"404",0.00540540540540541
"405",0
"406",0
"407",0
"408",0
"409",0.0108108108108108
"410",0.0324324324324324
"411",0.0162162162162162
"412",0.00540540540540541
"413",0
"414",0
"415",0
"416",0.0108108108108108
"417",0.0162162162162162
"418",0
"419",0
"420",0.0324324324324324
"421",0.0756756756756757
"422",0
"423",0
"424",0.0324324324324324
"425",0.0162162162162162
"426",0.0324324324324324
"427",0.0162162162162162
"428",0.00540540540540541
"429",0
"430",0
"431",0
"432",0
"433",0.00540540540540541
"434",0
"435",0
"436",0
"437",0
"438",0.00540540540540541
"439",0.0162162162162162
"440",0.0378378378378378
"441",0.118918918918919
"442",0.518918918918919
"443",0.616216216216216
"444",0.691891891891892
"445",0.459459459459459
"446",0.735135135135135
"447",0.691891891891892
"448",0.691891891891892
"449",0.767567567567568
"450",0.594594594594595
"451",0.454054054054054
"452",0.475675675675676
"453",0.502702702702703
"454",0.221621621621622
"455",0.0648648648648649
"456",0.0162162162162162
"457",0
"458",0.0216216216216216
"459",0
"460",0
"461",0
"462",0
"463",0
"464",0.0486486486486487
"465",0.167567567567568
"466",0.421621621621622
"467",0.72972972972973
"468",0.783783783783784
"469",0.356756756756757
"470",0.686486486486486
"471",0.643243243243243
"472",0.756756756756757
"473",0.664864864864865
"474",0.594594594594595
"475",0.454054054054054
"476",0.410810810810811
"477",0.464864864864865
"478",0.313513513513514
"479",0.210810810810811
"480",0.0810810810810811
"481",0.0108108108108108
"482",0.0162162162162162
"483",0
"484",0
"485",0
"486",0
"487",0
"488",0.0378378378378378
"489",0.113513513513514
"490",0.508108108108108
"491",0.735135135135135
"492",0.691891891891892
"493",0.832432432432432
"494",0.718918918918919
"495",0.659459459459459
"496",0.654054054054054
"497",0.691891891891892
"498",0.52972972972973
"499",0.540540540540541
"500",0.513513513513513
"501",0.351351351351351
"502",0.189189189189189
"503",0.0486486486486487
"504",0.0162162162162162
"505",0
"506",0.0162162162162162
"507",0.00540540540540541
"508",0
"509",0
"510",0
"511",0
"512",0.0162162162162162
"513",0.113513513513514
"514",0.372972972972973
"515",0.783783783783784
"516",0.767567567567568
"517",0.497297297297297
"518",0.708108108108108
"519",0.567567567567568
"520",0.794594594594595
"521",0.659459459459459
"522",0.545945945945946
"523",0.405405405405405
"524",0.227027027027027
"525",0.248648648648649
"526",0.227027027027027
"527",0.113513513513514
"528",0.0486486486486487
"529",0.0108108108108108
"530",0.0162162162162162
"531",0
"532",0
"533",0
"534",0
"535",0
"536",0.0162162162162162
"537",0.102702702702703
"538",0.351351351351351
"539",0.6
"540",0.578378378378378
"541",0.486486486486487
"542",0.681081081081081
"543",0.832432432432432
"544",0.627027027027027
"545",0.508108108108108
"546",0.324324324324324
"547",0.318918918918919
"548",0.286486486486487
"549",0.108108108108108
"550",0.0594594594594595
"551",0.0108108108108108
"552",0
"553",0
"554",0.0162162162162162
"555",0
"556",0
"557",0
"558",0
"559",0
"560",0.00540540540540541
"561",0.0108108108108108
"562",0
"563",0
"564",0.0432432432432432
"565",0.0756756756756757
"566",0
"567",0
"568",0.0324324324324324
"569",0.0108108108108108
"570",0.0378378378378378
"571",0.0162162162162162
"572",0.00540540540540541
"573",0
"574",0
"575",0
"576",0
"577",0.0108108108108108
"578",0.027027027027027
"579",0.0162162162162162
"580",0.00540540540540541
"581",0.00540540540540541
"582",0
"583",0
"584",0.0108108108108108
"585",0.0108108108108108
"586",0
"587",0
"588",0.027027027027027
"589",0.0648648648648649
"590",0
"591",0
"592",0.0378378378378378
"593",0.0162162162162162
"594",0.0378378378378378
"595",0.0162162162162162
"596",0.00540540540540541
"597",0
"598",0
"599",0
"600",0
"601",0.0108108108108108
"602",0
"603",0
"604",0
"605",0
"606",0.00540540540540541
"607",0.0162162162162162
"608",0.0432432432432432
"609",0.135135135135135
"610",0.502702702702703
"611",0.735135135135135
"612",0.848648648648649
"613",0.481081081081081
"614",0.832432432432432
"615",0.783783783783784
"616",0.556756756756757
"617",0.708108108108108
"618",0.540540540540541
"619",0.491891891891892
"620",0.578378378378378
"621",0.432432432432432
"622",0.189189189189189
"623",0.0486486486486487
"624",0.0162162162162162
"625",0
"626",0.0216216216216216
"627",0
"628",0
"629",0
"630",0
"631",0
"632",0.0540540540540541
"633",0.221621621621622
"634",0.427027027027027
"635",0.886486486486487
"636",0.810810810810811
"637",0.405405405405405
"638",0.821621621621622
"639",0.594594594594595
"640",0.616216216216216
"641",0.551351351351351
"642",0.562162162162162
"643",0.427027027027027
"644",0.416216216216216
"645",0.383783783783784
"646",0.335135135135135
"647",0.205405405405405
"648",0.0810810810810811
"649",0.0108108108108108
"650",0.0162162162162162
"651",0
"652",0
"653",0
"654",0
"655",0
"656",0.0378378378378378
"657",0.135135135135135
"658",0.443243243243243
"659",0.767567567567568
"660",0.637837837837838
"661",0.8
"662",0.583783783783784
"663",0.659459459459459
"664",0.745945945945946
"665",0.783783783783784
"666",0.632432432432432
"667",0.605405405405405
"668",0.540540540540541
"669",0.443243243243243
"670",0.205405405405405
"671",0.0594594594594595
"672",0.0162162162162162
"673",0
"674",0.0216216216216216
"675",0.00540540540540541
"676",0
"677",0
"678",0
"679",0
"680",0.0216216216216216
"681",0.0972972972972973
"682",0.356756756756757
"683",0.664864864864865
"684",0.72972972972973
"685",0.556756756756757
"686",0.751351351351351
"687",0.616216216216216
"688",0.767567567567568
"689",0.659459459459459
"690",0.594594594594595
"691",0.32972972972973
"692",0.254054054054054
"693",0.281081081081081
"694",0.194594594594595
"695",0.12972972972973
"696",0.0486486486486487
"697",0.0108108108108108
"698",0.0162162162162162
"699",0
"700",0
"701",0
"702",0
"703",0
"704",0.0162162162162162
"705",0.118918918918919
"706",0.335135135135135
"707",0.551351351351351
"708",0.540540540540541
"709",0.464864864864865
"710",0.718918918918919
"711",0.702702702702703
"712",0.605405405405405
"713",0.497297297297297
"714",0.308108108108108
"715",0.313513513513514
"716",0.248648648648649
"717",0.135135135135135
"718",0.0648648648648649
"719",0.0162162162162162
"720",0
"721",0
"722",0.0162162162162162
"723",0
"724",0
"725",0
"726",0
"727",0
"728",0.00540540540540541
"729",0.00540540540540541
"730",0
"731",0
"732",0.0378378378378378
"733",0.0756756756756757
"734",0
"735",0
"736",0.0324324324324324
"737",0.0108108108108108
"738",0.0324324324324324
"739",0.0108108108108108
"740",0.0108108108108108
"741",0
"742",0
"743",0
"744",0
"745",0.00540540540540541
"746",0.027027027027027
"747",0.0162162162162162
"748",0.00540540540540541
"749",0
"750",0
"751",0
"752",0.0108108108108108
"753",0.0108108108108108
"754",0
"755",0
"756",0.0378378378378378
"757",0.0756756756756757
"758",0
"759",0
"760",0.0378378378378378
"761",0.0108108108108108
"762",0.0378378378378378
"763",0.0162162162162162
"764",0.00540540540540541
"765",0
"766",0
"767",0
"768",0
"769",0.0108108108108108
"770",0
"771",0
"772",0
"773",0
"774",0.00540540540540541
"775",0.0108108108108108
"776",0.0432432432432432
"777",0.151351351351351
"778",0.524324324324324
"779",0.686486486486486
"780",0.72972972972973
"781",0.508108108108108
"782",0.767567567567568
"783",0.751351351351351
"784",0.605405405405405
"785",0.708108108108108
"786",0.578378378378378
"787",0.551351351351351
"788",0.443243243243243
"789",0.394594594594595
"790",0.172972972972973
"791",0.0648648648648649
"792",0.0162162162162162
"793",0
"794",0.0216216216216216
"795",0
"796",0
"797",0
"798",0
"799",0
"800",0.0486486486486487
"801",0.194594594594595
"802",0.421621621621622
"803",0.827027027027027
"804",0.902702702702703
"805",0.383783783783784
"806",0.72972972972973
"807",0.735135135135135
"808",0.659459459459459
"809",0.697297297297297
"810",0.583783783783784
"811",0.502702702702703
"812",0.513513513513513
"813",0.383783783783784
"814",0.318918918918919
"815",0.167567567567568
"816",0.0702702702702703
"817",0.00540540540540541
"818",0.0162162162162162
"819",0
"820",0
"821",0
"822",0
"823",0
"824",0.0378378378378378
"825",0.108108108108108
"826",0.443243243243243
"827",0.751351351351351
"828",0.751351351351351
"829",0.697297297297297
"830",0.643243243243243
"831",0.686486486486486
"832",0.724324324324324
"833",0.848648648648649
"834",0.654054054054054
"835",0.464864864864865
"836",0.464864864864865
"837",0.356756756756757
"838",0.183783783783784
"839",0.0594594594594595
"840",0.0162162162162162
"841",0
"842",0.0162162162162162
"843",0.00540540540540541
"844",0
"845",0
"846",0
"847",0
"848",0.0216216216216216
"849",0.102702702702703
"850",0.302702702702703
"851",0.627027027027027
"852",0.789189189189189
"853",0.421621621621622
"854",0.875675675675676
"855",0.659459459459459
"856",0.762162162162162
"857",0.735135135135135
"858",0.545945945945946
"859",0.345945945945946
"860",0.281081081081081
"861",0.221621621621622
"862",0.194594594594595
"863",0.102702702702703
"864",0.0432432432432432
"865",0.0108108108108108
"866",0.0162162162162162
"867",0
"868",0
"869",0
"870",0
"871",0
"872",0.0162162162162162
"873",0.118918918918919
"874",0.27027027027027
"875",0.572972972972973
"876",0.627027027027027
"877",0.459459459459459
"878",0.664864864864865
"879",0.697297297297297
"880",0.762162162162162
"881",0.535135135135135
"882",0.297297297297297
"883",0.32972972972973
"884",0.291891891891892
"885",0.108108108108108
"886",0.0702702702702703
"887",0.0162162162162162
"888",0
"889",0
"890",0.0162162162162162
"891",0
"892",0
"893",0
"894",0
"895",0
"896",0.00540540540540541
"897",0.0108108108108108
"898",0
"899",0
"900",0.0486486486486487
"901",0.0702702702702703
"902",0
"903",0
"904",0.0432432432432432
"905",0.0108108108108108
"906",0.0378378378378378
"907",0.0162162162162162
"908",0.0108108108108108
"909",0
"910",0
"911",0
"912",0
"913",0.0108108108108108
"914",0.0324324324324324
"915",0.0108108108108108
"916",0.00540540540540541
"917",0
"918",0
"919",0
"920",0.0108108108108108
"921",0.0108108108108108
"922",0
"923",0
"924",0.027027027027027
"925",0.0594594594594595
"926",0
"927",0
"928",0.0378378378378378
"929",0.0162162162162162
"930",0.0324324324324324
"931",0.0162162162162162
"932",0.00540540540540541
"933",0
"934",0
"935",0
"936",0
"937",0.0108108108108108
"938",0
"939",0
"940",0
"941",0
"942",0.00540540540540541
"943",0.0108108108108108
"944",0.0432432432432432
"945",0.156756756756757
"946",0.448648648648649
"947",0.718918918918919
"948",0.675675675675676
"949",0.481081081081081
"950",0.772972972972973
"951",0.72972972972973
"952",0.567567567567568
"953",0.794594594594595
"954",0.459459459459459
"955",0.432432432432432
"956",0.47027027027027
"957",0.437837837837838
"958",0.194594594594595
"959",0.0540540540540541
"960",0.0216216216216216
"961",0
"962",0.027027027027027
"963",0
"964",0
"965",0
"966",0
"967",0
"968",0.0486486486486487
"969",0.221621621621622
"970",0.432432432432432
"971",0.848648648648649
"972",0.924324324324324
"973",0.372972972972973
"974",0.837837837837838
"975",0.627027027027027
"976",0.664864864864865
"977",0.632432432432432
"978",0.497297297297297
"979",0.454054054054054
"980",0.524324324324324
"981",0.410810810810811
"982",0.32972972972973
"983",0.189189189189189
"984",0.0702702702702703
"985",0.00540540540540541
"986",0.0162162162162162
"987",0
"988",0
"989",0
"990",0
"991",0
"992",0.0432432432432432
"993",0.102702702702703
"994",0.513513513513513
"995",0.675675675675676
"996",0.675675675675676
"997",0.756756756756757
"998",0.551351351351351
"999",0.675675675675676
"1000",0.718918918918919
"1001",0.708108108108108
"1002",0.545945945945946
"1003",0.464864864864865
"1004",0.513513513513513
"1005",0.421621621621622
"1006",0.162162162162162
"1007",0.0486486486486487
"1008",0.0162162162162162
"1009",0
"1010",0.0162162162162162
"1011",0.00540540540540541
"1012",0
"1013",0
"1014",0
"1015",0
"1016",0.0162162162162162
"1017",0.118918918918919
"1018",0.383783783783784
"1019",0.637837837837838
"1020",0.735135135135135
"1021",0.540540540540541
"1022",0.772972972972973
"1023",0.724324324324324
"1024",0.648648648648649
"1025",0.616216216216216
"1026",0.524324324324324
"1027",0.32972972972973
"1028",0.254054054054054
"1029",0.227027027027027
"1030",0.243243243243243
"1031",0.108108108108108
"1032",0.0432432432432432
"1033",0.0108108108108108
"1034",0.0162162162162162
"1035",0
"1036",0
"1037",0
"1038",0
"1039",0
"1040",0.0162162162162162
"1041",0.0972972972972973
"1042",0.286486486486487
"1043",0.562162162162162
"1044",0.551351351351351
"1045",0.437837837837838
"1046",0.756756756756757
"1047",0.664864864864865
"1048",0.724324324324324
"1049",0.524324324324324
"1050",0.32972972972973
"1051",0.291891891891892
"1052",0.308108108108108
"1053",0.124324324324324
"1054",0.0648648648648649
"1055",0.0162162162162162
"1056",0
"1057",0
"1058",0.0162162162162162
"1059",0
"1060",0
"1061",0
"1062",0
"1063",0
"1064",0.00540540540540541
"1065",0.0108108108108108
"1066",0
"1067",0
"1068",0.0486486486486487
"1069",0.0810810810810811
"1070",0
"1071",0
"1072",0.0378378378378378
"1073",0.0108108108108108
"1074",0.0378378378378378
"1075",0.0162162162162162
"1076",0.00540540540540541
"1077",0
"1078",0
"1079",0
"1080",0
"1081",0.0108108108108108
"1082",0.027027027027027
"1083",0.0162162162162162
"1084",0.00540540540540541
"1085",0
"1086",0
"1087",0
"1088",0.0108108108108108
"1089",0.0108108108108108
"1090",0
"1091",0
"1092",0.0324324324324324
"1093",0.0648648648648649
"1094",0
"1095",0
"1096",0.0378378378378378
"1097",0.0162162162162162
"1098",0.0378378378378378
"1099",0.0162162162162162
"1100",0.00540540540540541
"1101",0
"1102",0
"1103",0
"1104",0
"1105",0.00540540540540541
"1106",0
"1107",0
"1108",0
"1109",0
"1110",0.00540540540540541
"1111",0.0108108108108108
"1112",0.0324324324324324
"1113",0.12972972972973
"1114",0.567567567567568
"1115",0.654054054054054
"1116",0.664864864864865
"1117",0.52972972972973
"1118",0.783783783783784
"1119",0.605405405405405
"1120",0.643243243243243
"1121",0.708108108108108
"1122",0.454054054054054
"1123",0.475675675675676
"1124",0.545945945945946
"1125",0.448648648648649
"1126",0.2
"1127",0.0594594594594595
"1128",0.0216216216216216
"1129",0
"1130",0.027027027027027
"1131",0
"1132",0
"1133",0
"1134",0
"1135",0
"1136",0.0486486486486487
"1137",0.183783783783784
"1138",0.475675675675676
"1139",0.864864864864865
"1140",0.821621621621622
"1141",0.4
"1142",0.827027027027027
"1143",0.583783783783784
"1144",0.686486486486486
"1145",0.610810810810811
"1146",0.632432432432432
"1147",0.508108108108108
"1148",0.481081081081081
"1149",0.345945945945946
"1150",0.275675675675676
"1151",0.178378378378378
"1152",0.0594594594594595
"1153",0.0108108108108108
"1154",0.0162162162162162
"1155",0
"1156",0
"1157",0
"1158",0
"1159",0
"1160",0.0324324324324324
"1161",0.124324324324324
"1162",0.437837837837838
"1163",0.767567567567568
"1164",0.708108108108108
"1165",0.691891891891892
"1166",0.610810810810811
"1167",0.583783783783784
"1168",0.572972972972973
"1169",0.735135135135135
"1170",0.643243243243243
"1171",0.551351351351351
"1172",0.540540540540541
"1173",0.389189189189189
"1174",0.2
"1175",0.0486486486486487
"1176",0.0162162162162162
"1177",0
"1178",0.0216216216216216
"1179",0.00540540540540541
"1180",0
"1181",0
"1182",0
"1183",0
"1184",0.0162162162162162
"1185",0.118918918918919
"1186",0.362162162162162
"1187",0.664864864864865
"1188",0.691891891891892
"1189",0.556756756756757
"1190",0.854054054054054
"1191",0.72972972972973
"1192",0.648648648648649
"1193",0.697297297297297
"1194",0.524324324324324
"1195",0.427027027027027
"1196",0.237837837837838
"1197",0.281081081081081
"1198",0.194594594594595
"1199",0.124324324324324
"1200",0.0486486486486487
"1201",0.0108108108108108
"1202",0.0108108108108108
"1203",0
"1204",0
"1205",0
"1206",0
"1207",0
"1208",0.0162162162162162
"1209",0.102702702702703
"1210",0.286486486486487
"1211",0.616216216216216
"1212",0.497297297297297
"1213",0.47027027027027
"1214",0.686486486486486
"1215",0.821621621621622
"1216",0.632432432432432
"1217",0.572972972972973
"1218",0.308108108108108
"1219",0.27027027027027
"1220",0.308108108108108
"1221",0.108108108108108
"1222",0.0648648648648649
"1223",0.0108108108108108
"1224",0
"1225",0
"1226",0.0162162162162162
"1227",0
"1228",0
"1229",0
"1230",0
"1231",0
"1232",0.00540540540540541
"1233",0.0108108108108108
"1234",0
"1235",0
"1236",0.0486486486486487
"1237",0.0756756756756757
"1238",0
"1239",0
"1240",0.0378378378378378
"1241",0.0108108108108108
"1242",0.0378378378378378
"1243",0.0162162162162162
"1244",0.00540540540540541
"1245",0
"1246",0
"1247",0
"1248",0
"1249",0.00540540540540541
"1250",0.027027027027027
"1251",0.0108108108108108
"1252",0.00540540540540541
"1253",0
"1254",0
"1255",0
"1256",0.0108108108108108
"1257",0.0108108108108108
"1258",0
"1259",0
"1260",0.0378378378378378
"1261",0.0756756756756757
"1262",0
"1263",0
"1264",0.0486486486486487
"1265",0.0162162162162162
"1266",0.0378378378378378
"1267",0.0162162162162162
"1268",0.00540540540540541
"1269",0
"1270",0
"1271",0
"1272",0
"1273",0.00540540540540541
"1274",0
"1275",0
"1276",0
"1277",0
"1278",0.00540540540540541
"1279",0.0108108108108108
"1280",0.0432432432432432
"1281",0.162162162162162
"1282",0.47027027027027
"1283",0.767567567567568
"1284",0.648648648648649
"1285",0.459459459459459
"1286",0.810810810810811
"1287",0.605405405405405
"1288",0.702702702702703
"1289",0.810810810810811
"1290",0.594594594594595
"1291",0.513513513513513
"1292",0.572972972972973
"1293",0.437837837837838
"1294",0.183783783783784
"1295",0.0540540540540541
"1296",0.0162162162162162
"1297",0
"1298",0.0216216216216216
"1299",0
"1300",0
"1301",0
"1302",0
"1303",0
"1304",0.0432432432432432
"1305",0.221621621621622
"1306",0.454054054054054
"1307",0.772972972972973
"1308",0.886486486486487
"1309",0.416216216216216
"1310",0.767567567567568
"1311",0.67027027027027
"1312",0.572972972972973
"1313",0.589189189189189
"1314",0.562162162162162
"1315",0.475675675675676
"1316",0.427027027027027
"1317",0.394594594594595
"1318",0.340540540540541
"1319",0.178378378378378
"1320",0.0594594594594595
"1321",0.00540540540540541
"1322",0.0108108108108108
"1323",0
"1324",0
"1325",0
"1326",0
"1327",0
"1328",0.0432432432432432
"1329",0.108108108108108
"1330",0.4
"1331",0.632432432432432
"1332",0.735135135135135
"1333",0.854054054054054
"1334",0.594594594594595
"1335",0.632432432432432
"1336",0.724324324324324
"1337",0.72972972972973
"1338",0.648648648648649
"1339",0.567567567567568
"1340",0.454054054054054
"1341",0.454054054054054
"1342",0.178378378378378
"1343",0.0594594594594595
"1344",0.0162162162162162
"1345",0
"1346",0.0216216216216216
"1347",0.00540540540540541
"1348",0
"1349",0
"1350",0
"1351",0
"1352",0.0216216216216216
"1353",0.124324324324324
"1354",0.4
"1355",0.664864864864865
"1356",0.697297297297297
"1357",0.524324324324324
"1358",0.724324324324324
"1359",0.589189189189189
"1360",0.627027027027027
"1361",0.751351351351351
"1362",0.643243243243243
"1363",0.410810810810811
"1364",0.302702702702703
"1365",0.237837837837838
"1366",0.227027027027027
"1367",0.124324324324324
"1368",0.0486486486486487
"1369",0.0108108108108108
"1370",0.0162162162162162
"1371",0
"1372",0
"1373",0
"1374",0
"1375",0
"1376",0.0216216216216216
"1377",0.113513513513514
"1378",0.291891891891892
"1379",0.637837837837838
"1380",0.508108108108108
"1381",0.432432432432432
"1382",0.664864864864865
"1383",0.745945945945946
"1384",0.610810810810811
"1385",0.545945945945946
"1386",0.335135135135135
"1387",0.324324324324324
"1388",0.308108108108108
"1389",0.135135135135135
"1390",0.0648648648648649
"1391",0.0162162162162162
"1392",0
"1393",0
"1394",0.0162162162162162
"1395",0
"1396",0
"1397",0
"1398",0
"1399",0
"1400",0.00540540540540541
"1401",0.0108108108108108
"1402",0
"1403",0
"1404",0.0378378378378378
"1405",0.0810810810810811
"1406",0
"1407",0
"1408",0.0324324324324324
"1409",0.0108108108108108
"1410",0.0324324324324324
"1411",0.0162162162162162
"1412",0.00540540540540541
"1413",0
"1414",0
"1415",0
"1416",0
"1417",0.00540540540540541
"1418",0.0378378378378378
"1419",0.0162162162162162
"1420",0.00540540540540541
"1421",0
"1422",0
"1423",0
"1424",0.0108108108108108
"1425",0.0108108108108108
"1426",0
"1427",0
"1428",0.0378378378378378
"1429",0.0702702702702703
"1430",0
"1431",0
"1432",0.0432432432432432
"1433",0.0162162162162162
"1434",0.0324324324324324
"1435",0.0108108108108108
"1436",0.00540540540540541
"1437",0
"1438",0
"1439",0
"1440",0
"1441",0.0108108108108108
